,open,high,low,close,volume
2015-12-18,767.23,774.14,756.59,756.85,3389702.0
2015-12-21,763.05,766.35,754.15,760.8,1742368.0
2015-12-22,764.27,770.34,761.2,767.13,1816935.0
2015-12-23,770.69,771.9,757.65,768.51,1529742.0
2015-12-24,768.52,769.2,764.39,765.84,521141.0
2015-12-28,770.0,782.815,767.73,782.24,1557755.0
2015-12-29,786.99,798.69,786.202,793.96,1921480.0
2015-12-30,793.96,796.455,787.2,790.3,1428280.0
2015-12-31,787.82,788.33,777.32,778.01,1637561.0
2016-01-04,762.2,762.2,747.54,759.44,3369068.0
2016-01-05,764.1,769.2,755.65,761.53,2260795.0
2016-01-06,750.37,765.73,748.0,759.33,2410301.0
2016-01-07,746.49,755.31,735.28,741.0,3156563.0
2016-01-08,747.8,750.12,728.9201,730.91,2375348.0
2016-01-11,731.95,735.08,719.56,733.07,2544806.0
2016-01-12,740.75,748.34,736.43,745.34,2340753.0
2016-01-13,749.34,753.0,716.78,719.57,2586395.0
2016-01-14,724.44,739.89,705.0,731.39,2777868.0
2016-01-15,709.99,724.158,701.51,710.49,3833751.0
2016-01-19,720.15,725.35,709.85,719.08,2436220.0
2016-01-20,705.9,726.95,687.78,718.56,4122010.0
2016-01-21,720.17,737.67,711.11,726.67,2596916.0
2016-01-22,742.0,748.56,740.5,745.46,2357315.0
2016-01-25,743.84,752.46,732.501,733.62,2267031.0
2016-01-26,735.21,739.46,726.97,733.79,1547049.0
2016-01-27,735.89,735.89,713.45,717.58,2121434.0
2016-01-28,738.19,751.16,730.6,748.3,3105222.0
2016-01-29,748.96,765.105,744.2,761.35,3790395.0
2016-02-01,771.26,777.59,761.38,770.77,5576089.0
2016-02-02,800.5,810.35,780.6,780.91,6792331.0
2016-02-03,786.28,791.43,736.26,749.38,6555731.0
2016-02-04,744.59,745.24,722.6001,730.03,5246123.0
2016-02-05,725.5,726.72,700.14,703.76,5477821.0
2016-02-08,687.68,704.52,682.01,704.16,4470514.0
2016-02-09,692.95,720.96,688.5,701.02,4214950.0
2016-02-10,711.79,723.22,705.39,706.85,3015733.0
2016-02-11,696.34,712.315,691.19,706.36,3250206.0
2016-02-12,712.21,716.0,701.58,706.89,2326889.0
2016-02-16,718.65,722.8789,710.18,717.64,2172213.0
2016-02-17,727.0,733.76,716.61,731.97,2457715.0
2016-02-18,733.96,736.0,715.55,717.51,2363846.0
2016-02-19,715.9,724.03,713.12,722.11,1745940.0
2016-02-22,729.51,734.845,723.45,729.05,1875824.0
2016-02-23,726.1,730.9,715.67,717.29,2066566.0
2016-02-24,710.61,721.22,702.02,720.9,1854612.0
2016-02-25,722.93,729.51,713.23,729.12,1807258.0
2016-02-26,733.6,736.16,721.9392,724.86,2123690.0
2016-02-29,721.0,730.6,716.84,717.22,2253426.0
2016-03-01,721.3,742.33,718.64,742.17,3005553.0
2016-03-02,742.87,743.121,733.25,739.48,1814643.0
2016-03-03,739.48,741.0,729.63,731.59,2026700.0
2016-03-04,734.8,735.0,725.62,730.22,2425750.0
2016-03-07,725.15,727.21,705.14,712.8,3088278.0
2016-03-08,708.39,722.25,704.0,713.53,2521688.0
2016-03-09,715.165,726.24,712.66,725.41,1977169.0
2016-03-10,727.79,736.54,723.29,732.17,2230811.0
2016-03-11,739.95,744.9,736.7,744.87,1768995.0
2016-03-14,744.97,754.26,743.6625,750.24,1641189.0
2016-03-15,746.02,753.01,742.84,750.57,1491578.0
2016-03-16,749.05,759.0,746.5,757.36,1465285.0
2016-03-17,757.65,765.34,757.36,758.48,2228244.0
2016-03-18,761.63,762.14,751.82,755.41,2811518.0
2016-03-21,753.91,763.34,751.27,762.16,1438658.0
2016-03-22,758.44,765.0,757.875,760.05,1104784.0
2016-03-23,763.35,765.39,756.03,757.56,1233854.0
2016-03-24,751.2,757.555,750.5,754.84,1555844.0
2016-03-28,756.17,758.3,752.04,753.28,1083823.0
2016-03-29,753.68,767.18,748.29,765.89,2003061.0
2016-03-30,768.21,777.31,767.58,768.34,2019755.0
2016-03-31,768.34,769.0842,758.25,762.9,1627669.0
2016-04-01,757.16,770.04,755.2,769.67,1583698.0
2016-04-04,769.51,772.44,761.785,765.12,1346424.0
2016-04-05,758.13,762.87,755.6,758.57,1223905.0
2016-04-06,757.84,768.42,756.3,768.07,1265577.0
2016-04-07,765.32,769.36,757.5,760.12,1274852.0
2016-04-08,765.87,767.13,755.77,759.47,1171867.0
2016-04-11,765.45,767.22,757.34,757.54,1588692.0
2016-04-12,758.43,764.92,751.565,764.32,1369358.0
2016-04-13,770.31,775.75,764.5908,771.91,1771308.0
2016-04-14,775.36,779.61,773.22,775.39,1349610.0
2016-04-15,775.5,780.93,774.9301,780.0,1585584.0
2016-04-18,780.19,788.55,777.61,787.68,1677015.0
2016-04-19,790.5,790.95,770.27,776.25,2197615.0
2016-04-20,779.16,779.66,771.27,774.92,1713088.0
2016-04-21,777.31,781.6799,771.55,780.0,3881420.0
2016-04-22,743.91,753.92,730.37,737.77,7039948.0
2016-04-25,735.35,744.88,735.1,742.21,2472061.0
2016-04-26,744.42,745.59,720.32,725.37,2793210.0
2016-04-27,725.32,727.15,709.08,721.46,3313137.0
2016-04-28,723.29,729.26,703.2,705.06,3129502.0
2016-04-29,704.12,712.11,703.78,707.88,2913898.0
2016-05-02,711.92,715.41,706.36,714.41,1673820.0
2016-05-03,712.5,713.37,707.33,708.44,1931040.0
2016-05-04,706.77,715.05,704.05,711.37,1708609.0
2016-05-05,715.0,717.55,709.4501,714.71,1483357.0
2016-05-06,712.2,725.99,711.95,725.18,1997628.0
2016-05-09,726.7,734.29,723.5,729.13,1903689.0
2016-05-10,734.96,740.0,731.61,739.38,1631714.0
2016-05-11,740.52,740.8,727.9025,730.55,1491746.0
2016-05-12,732.0,735.37,724.27,728.07,1354717.0
2016-05-13,726.62,731.29,723.51,724.83,1262161.0
2016-05-16,724.32,732.68,720.0,730.3,1126862.0
2016-05-17,731.06,735.85,718.0,720.19,1670176.0
2016-05-18,718.5,725.57,715.02,721.78,1626800.0
2016-05-19,718.3,720.5,710.305,715.31,1529910.0
2016-05-20,716.46,727.7,715.01,721.71,1739895.0
2016-05-23,719.98,723.4999,716.94,717.25,1240826.0
2016-05-24,719.85,734.2,719.645,733.03,1894161.0
2016-05-25,735.0,739.89,732.6,738.1,1616624.0
2016-05-26,736.0,741.1,733.0,736.93,1360119.0
2016-05-27,737.51,747.91,737.01,747.6,1740130.0
2016-05-31,748.76,753.48,745.57,748.85,2124248.0
2016-06-01,748.47,751.37,744.34,748.46,1039847.0
2016-06-02,746.1,747.3,737.0,744.27,1695824.0
2016-06-03,741.49,741.49,733.91,735.86,1230376.0
2016-06-06,738.5,738.5,728.29,730.06,1499648.0
2016-06-07,733.27,736.71,730.8,731.09,1215741.0
2016-06-08,739.5,743.81,735.765,742.93,1615727.0
2016-06-09,737.07,743.93,736.5,742.52,958963.0
2016-06-10,735.95,739.64,730.51,733.19,1452456.0
2016-06-13,729.82,739.0,729.82,731.88,1167736.0
2016-06-14,729.31,736.0,726.5,733.25,1329176.0
2016-06-15,734.92,737.15,731.31,732.19,1161701.0
2016-06-16,727.96,730.39,715.54,724.25,2250083.0
2016-06-17,721.39,721.39,701.12,704.25,4113085.0
2016-06-20,710.31,715.87,705.41,706.13,2282725.0
2016-06-21,710.05,715.38,704.66,708.88,1515918.0
2016-06-22,714.05,714.21,705.88,710.47,1452884.0
2016-06-23,710.55,714.88,700.25,714.87,2125028.0
2016-06-24,690.17,705.0,684.91,685.2,4771780.0
2016-06-27,682.49,683.325,672.66,681.14,2919486.0
2016-06-28,691.37,692.7399,684.85,691.26,1912280.0
2016-06-29,694.26,699.5,692.6834,695.19,2156218.0
2016-06-30,697.65,703.77,694.9015,703.53,2112513.0
2016-07-01,705.1,712.53,703.73,710.25,1549160.0
2016-07-05,705.01,708.12,699.13,704.89,1422028.0
2016-07-06,699.84,713.0,699.0,708.97,1445126.0
2016-07-07,710.11,710.17,700.67,707.26,1058698.0
2016-07-08,710.56,717.9,708.11,717.78,1497323.0
2016-07-11,719.42,728.9289,718.865,727.2,1441113.0
2016-07-12,731.92,735.6,727.5,732.51,1328680.0
2016-07-13,735.52,735.52,729.02,729.48,1021827.0
2016-07-14,733.94,736.14,730.59,735.8,1070351.0
2016-07-15,741.0,741.0,734.64,735.63,1617087.0
2016-07-18,737.91,755.1369,736.51,753.2,1934900.0
2016-07-19,749.87,756.59,748.489,753.41,1521795.0
2016-07-20,754.05,760.64,754.05,757.08,1125117.0
2016-07-21,757.0,758.15,751.52,754.41,953053.0
2016-07-22,757.32,759.45,752.655,759.28,1046024.0
2016-07-25,757.68,759.8249,754.07,757.52,1073310.0
2016-07-26,757.52,759.26,752.7503,757.65,1189573.0
2016-07-27,758.97,764.45,755.93,761.97,1608589.0
2016-07-28,768.84,768.97,759.09,765.84,3673221.0
2016-07-29,797.71,803.94,790.0,791.34,5090527.0
2016-08-01,786.67,807.49,785.04,800.94,3029658.0
2016-08-02,797.33,802.32,794.53,800.12,1996354.0
2016-08-03,796.47,799.54,793.02,798.92,1461025.0
2016-08-04,798.24,800.2,793.92,797.25,1076031.0
2016-08-05,800.11,807.22,797.81,806.93,1807271.0
2016-08-08,806.0,807.6,801.69,805.23,1221609.0
2016-08-09,804.49,813.33,804.06,807.48,1607685.0
2016-08-10,807.05,810.879,806.49,808.49,918514.0
2016-08-11,810.47,813.879,806.0,808.2,1282274.0
2016-08-12,805.09,807.19,803.64,807.05,897283.0
2016-08-15,807.21,811.36,804.03,805.96,930074.0
2016-08-16,803.5,804.26,797.0,801.19,1057897.0
2016-08-17,800.0,805.63,796.3,805.42,1066070.0
2016-08-18,805.36,808.0,801.63,802.75,865160.0
2016-08-19,799.79,801.23,796.88,799.65,1120763.0
2016-08-22,798.51,799.3,794.33,796.95,853365.0
2016-08-23,800.48,801.0,795.99,796.59,917513.0
2016-08-24,796.86,798.46,790.76,793.6,1284437.0
2016-08-25,792.0,794.72,787.23,791.3,1202680.0
2016-08-26,792.49,799.4,789.4069,793.22,1248881.0
2016-08-29,793.05,798.52,790.32,795.82,773698.0
2016-08-30,792.88,798.0,789.47,791.92,1167413.0
2016-08-31,789.6,791.57,787.2,789.85,1071420.0
2016-09-01,791.98,792.89,786.33,791.4,1303460.0
2016-09-02,795.27,797.1,793.26,796.87,1349896.0
2016-09-06,798.39,810.89,795.43,808.02,1989537.0
2016-09-07,807.93,810.6,803.72,807.99,1145724.0
2016-09-08,805.22,808.42,801.0101,802.84,1177660.0
2016-09-09,798.77,801.75,788.05,788.48,1887633.0
2016-09-12,784.52,800.17,783.5,798.82,1863737.0
2016-09-13,794.01,795.79,784.33,788.72,1809044.0
2016-09-14,787.53,796.33,787.53,790.46,1313912.0
2016-09-15,790.01,803.645,788.66,801.23,1566360.0
2016-09-16,799.02,799.02,793.62,797.97,2130571.0
2016-09-19,801.11,803.99,793.56,795.39,1149522.0
2016-09-20,800.0,802.75,798.26,799.78,1050041.0
2016-09-21,801.26,805.91,796.03,805.03,1348476.0
2016-09-22,810.0,819.06,807.71,815.95,1759290.0
2016-09-23,815.14,817.0,812.73,814.96,1411673.0
2016-09-26,809.82,810.08,800.45,802.65,1472732.0
2016-09-27,801.83,813.49,801.83,810.73,1367271.0
2016-09-28,804.08,810.25,802.7803,810.06,1470280.0
2016-09-29,807.23,813.91,800.855,802.64,1349974.0
2016-09-30,803.6,808.09,801.5,804.06,1660201.0
2016-10-03,802.55,803.54,796.23,800.38,1489212.0
2016-10-04,805.0,806.5,799.67,802.79,1258706.0
2016-10-05,806.0,808.5,800.71,801.23,1213820.0
2016-10-06,804.08,806.945,800.51,803.08,1099909.0
2016-10-07,805.93,805.94,796.82,800.71,1163899.0
2016-10-10,803.93,817.38,802.24,814.17,1496115.0
2016-10-11,814.17,819.86,807.37,809.57,1721575.0
2016-10-12,811.96,814.5,808.5545,811.77,907876.0
2016-10-13,806.07,806.56,798.62,804.08,1368981.0
2016-10-14,807.45,810.09,802.32,804.6,1111934.0
2016-10-17,805.99,813.49,803.83,806.84,1056367.0
2016-10-18,814.21,828.81,813.33,821.49,2289265.0
2016-10-19,824.52,829.81,823.205,827.09,1500142.0
2016-10-20,827.56,828.465,820.55,821.63,1393870.0
2016-10-21,820.0,824.29,818.31,824.06,1615814.0
2016-10-24,830.09,837.94,829.04,835.74,1447616.0
2016-10-25,838.5,838.5,825.3005,828.55,1890712.0
2016-10-26,827.12,827.71,816.35,822.1,1794868.0
2016-10-27,823.01,826.58,814.61,817.35,2973486.0
2016-10-28,829.94,839.0,817.0,819.56,4354884.0
2016-10-31,822.43,822.63,808.0,809.9,2242679.0
2016-11-01,810.87,813.96,798.26,805.48,2355890.0
2016-11-02,806.76,806.76,785.0,788.42,2350736.0
2016-11-03,784.5,790.0,778.63,782.19,2175216.0
2016-11-04,771.3,788.48,771.0043,781.1,1970603.0
2016-11-07,794.95,805.0,792.9,802.03,1992570.0
2016-11-08,802.03,816.04,799.62,811.98,1769069.0
2016-11-09,801.83,811.71,792.035,805.59,3098510.0
2016-11-10,810.0,810.06,768.23,780.29,5909609.0
2016-11-11,776.81,777.29,765.54,771.75,3592641.0
2016-11-14,771.76,771.78,743.59,753.22,3688274.0
2016-11-15,765.47,780.2376,765.22,775.16,2943889.0
2016-11-16,781.84,783.5,766.33,779.98,1798360.0
2016-11-17,782.5,788.9,779.85,786.16,1533679.0
2016-11-18,787.17,791.29,775.35,775.97,1806264.0
2016-11-21,778.1,786.55,776.3,784.8,1630835.0
2016-11-22,788.99,793.77,783.74,785.0,1394174.0
2016-11-23,789.52,789.52,772.65,779.0,1312981.0
2016-11-25,782.61,782.9,778.19,780.23,613549.0
2016-11-28,778.35,799.74,778.1,785.79,2575432.0
2016-11-29,788.38,796.44,785.34,789.44,1561981.0
2016-11-30,789.1,791.51,773.145,775.88,2279054.0
2016-12-01,778.55,778.6,753.36,764.33,2867074.0
2016-12-02,761.9,770.5,759.0,764.46,1718846.0
2016-12-05,770.0,780.0,766.9686,778.22,1688473.0
2016-12-06,780.19,785.28,773.32,776.18,1734099.0
2016-12-07,779.95,792.0,773.53,791.47,2029415.0
2016-12-08,792.95,799.0,787.905,795.17,1612531.0
2016-12-09,799.3,809.95,798.05,809.45,1904463.0
2016-12-12,804.82,811.35,804.5311,807.9,1628602.0
2016-12-13,812.39,824.3,811.94,815.34,2128210.0
2016-12-14,815.92,824.26,812.78,817.89,1799654.0
2016-12-15,817.36,823.0,812.0,815.65,1769719.0
2016-12-16,818.31,819.2,808.12,809.84,2598866.0
2016-12-19,809.28,816.22,804.5,812.5,1263581.0
2016-12-20,813.37,816.49,811.0,815.2,1271883.0
2016-12-21,815.72,815.72,805.1,812.2,1459628.0
2016-12-22,809.1,811.07,806.03,809.68,1132119.0
2016-12-23,808.01,810.9696,805.11,807.8,765537.0
2016-12-27,808.68,816.0,805.8,809.93,975962.0
2016-12-28,813.33,813.33,802.44,804.57,1214756.0
2016-12-29,802.33,805.75,798.144,802.88,1057392.0
2016-12-30,803.21,803.285,789.62,792.45,1735879.0
2017-01-03,800.62,811.435,796.89,808.01,1959033.0
2017-01-04,809.89,813.43,804.11,807.77,1515339.0
2017-01-05,807.5,813.74,805.92,813.02,1340535.0
2017-01-06,814.99,828.96,811.5,825.21,2017097.0
2017-01-09,826.37,830.43,821.62,827.18,1408924.0
2017-01-10,827.07,829.41,823.14,826.01,1197442.0
2017-01-11,826.62,829.9,821.47,829.86,1325394.0
2017-01-12,828.38,830.38,821.01,829.53,1350308.0
2017-01-13,831.0,834.65,829.52,830.94,1290182.0
2017-01-17,830.0,830.18,823.2001,827.46,1440905.0
2017-01-18,829.8,829.81,824.08,829.02,1027698.0
2017-01-19,829.0,832.9999,823.96,824.37,1070454.0
2017-01-20,829.09,829.24,824.6,828.17,1306183.0
2017-01-23,831.61,845.5428,828.7,844.43,2457377.0
2017-01-24,846.98,851.52,842.28,849.53,1688375.0
2017-01-25,853.55,858.7936,849.74,858.45,1662148.0
2017-01-26,859.05,861.0,850.5201,856.98,3493251.0
2017-01-27,859.0,867.0,841.9,845.03,3752497.0
2017-01-30,837.06,837.23,821.03,823.83,3516933.0
2017-01-31,819.5,823.07,813.4,820.19,2020180.0
2017-02-01,824.0,824.0,812.25,815.24,2251047.0
2017-02-02,815.0,824.56,812.051,818.26,1689179.0
2017-02-03,823.13,826.13,819.35,820.13,1528095.0
2017-02-06,820.92,822.39,814.29,821.62,1350875.0
2017-02-07,825.5,831.92,823.2926,829.23,1666605.0
2017-02-08,830.53,834.25,825.11,829.88,1302225.0
2017-02-09,831.73,831.98,826.5,830.06,1194238.0
2017-02-10,832.95,837.15,830.51,834.85,1415128.0
2017-02-13,837.7,841.735,836.246,838.96,1295708.0
2017-02-14,839.77,842.0,835.83,840.03,1363345.0
2017-02-15,838.81,841.7725,836.22,837.32,1357185.0
2017-02-16,838.5,842.69,837.26,842.17,1005084.0
2017-02-17,841.31,846.94,839.78,846.55,1461210.0
2017-02-21,847.99,852.2,846.55,849.27,1261062.0
2017-02-22,848.0,853.79,846.7101,851.36,1224889.0
2017-02-23,851.08,852.62,842.5,851.0,1386681.0
2017-02-24,847.65,848.36,842.9601,847.81,1346189.0
2017-02-27,844.95,850.67,843.01,849.67,1010333.0
2017-02-28,847.35,848.83,841.4422,844.93,1383119.0
2017-03-01,851.38,858.0,849.02,856.75,1818671.0
2017-03-02,856.31,856.49,848.72,849.85,1250938.0
2017-03-03,848.94,850.82,844.705,849.08,1006612.0
2017-03-06,846.86,848.94,841.17,847.27,1047872.0
2017-03-07,847.26,853.33,845.52,851.15,1038696.0
2017-03-08,853.12,856.93,851.25,853.64,1029834.0
2017-03-09,853.69,860.71,852.67,857.84,1347697.0
2017-03-10,862.7,864.229,857.61,861.405,1336585.0
2017-03-13,860.83,867.13,860.82,864.58,1166605.0
2017-03-14,863.75,867.58,860.13,865.91,1061692.0
2017-03-15,867.94,869.88,861.295,868.39,1332885.0
2017-03-16,870.53,872.71,867.52,870.0,1104452.0
2017-03-17,873.68,874.42,868.37,872.37,1868252.0
2017-03-20,869.48,870.34,864.665,867.91,1542199.0
2017-03-21,870.06,873.47,847.687,850.14,2537978.0
2017-03-22,849.48,855.35,847.0,849.8,1366749.0
2017-03-23,841.39,841.69,833.0,839.65,3287669.0
2017-03-24,842.0,844.0,829.1,835.14,2105682.0
2017-03-27,828.09,841.38,824.3,838.51,1935211.0
2017-03-28,839.69,845.4,832.265,840.63,1519202.0
2017-03-29,842.75,851.585,841.38,849.87,1457347.0
2017-03-30,851.98,852.0,846.77,849.48,949398.0
2017-03-31,846.83,849.56,845.2445,847.8,1440982.0
2017-04-03,848.75,859.0,847.5298,856.75,1969402.0
2017-04-04,848.0,853.0,847.505,852.57,1348494.0
2017-04-05,854.71,860.59,847.52,848.91,1855153.0
2017-04-06,849.5,853.59,844.0,845.095,1533564.0
2017-04-07,845.0,845.88,837.3,842.1,1110404.0
2017-04-10,841.54,846.7372,840.79,841.7,1046215.0
2017-04-11,841.7,844.63,834.6,839.88,974343.0
2017-04-12,838.46,843.72,837.59,841.46,1135775.0
2017-04-13,841.04,843.73,837.8503,840.18,1073650.0
2017-04-17,841.38,855.64,841.03,855.13,1049125.0
2017-04-18,852.54,857.39,851.25,853.99,936201.0
2017-04-19,857.385,860.2,853.5275,856.51,1080336.0
2017-04-20,859.74,863.93,857.5,860.08,1188843.0
2017-04-21,860.62,862.44,857.73,858.95,1172870.0
2017-04-24,868.44,879.96,866.11,878.93,1691896.0
2017-04-25,882.26,892.25,879.2801,888.84,2020460.0
2017-04-26,891.39,892.99,885.15,889.14,1302032.0
2017-04-27,890.0,893.3774,887.18,891.44,1817740.0
2017-04-28,929.0,935.9,923.22,924.52,3845900.0
2017-05-01,924.15,935.82,920.8,932.82,2294856.0
2017-05-02,933.27,942.985,931.0,937.09,1745453.0
2017-05-03,936.05,950.2,935.21,948.45,1792847.0
2017-05-04,950.29,959.14,947.37,954.72,1934652.0
2017-05-05,956.72,958.4395,948.0986,950.28,1593898.0
2017-05-08,947.45,960.99,947.395,958.69,1863198.0
2017-05-09,961.33,962.2,954.4,956.71,1633396.0
2017-05-10,956.22,956.71,949.84,954.84,1135809.0
2017-05-11,951.29,957.99,948.61,955.89,1016797.0
2017-05-12,957.85,957.98,952.06,955.14,1204133.0
2017-05-15,955.29,962.7,952.82,959.22,1314574.0
2017-05-16,963.55,965.8955,960.35,964.61,1069898.0
2017-05-17,959.7,960.99,940.06,942.17,2414323.0
2017-05-18,943.2,954.18,941.27,950.5,1758452.0
2017-05-19,952.82,959.56,952.0,954.65,1327354.0
2017-05-22,957.0,964.82,956.56,964.07,1305246.0
2017-05-23,969.96,974.51,964.5,970.55,1529617.0
2017-05-24,975.26,978.115,971.6299,977.61,1128880.0
2017-05-25,979.0,995.78,977.82,991.86,1951402.0
2017-05-26,992.0,996.39,987.36,993.27,1622807.0
2017-05-30,992.5,997.62,991.3601,996.17,1511472.0
2017-05-31,996.21,999.6,981.68,987.09,1703990.0
2017-06-01,990.96,993.14,981.29,988.29,1295552.0
2017-06-02,988.59,996.48,987.07,996.12,1719720.0
2017-06-05,997.89,1007.4,995.45,1003.88,1353264.0
2017-06-06,1003.31,1008.61,994.8,996.68,1517356.0
2017-06-07,998.82,1003.91,995.81,1001.59,1348198.0
2017-06-08,1004.23,1005.6,996.62,1004.28,1657881.0
2017-06-09,1005.49,1005.5,953.37,970.12,3613964.0
2017-06-12,958.72,968.0,936.795,961.81,4167184.0
2017-06-13,972.04,977.91,962.01,970.5,1992456.0
2017-06-14,975.5,979.7,959.5103,967.93,1489046.0
2017-06-15,948.02,960.6775,940.37,960.18,2349212.0
2017-06-16,957.91,959.95,948.7,958.62,2484914.0
2017-06-19,969.65,979.3,968.2,975.22,1449343.0
2017-06-20,975.31,980.79,968.2,968.99,1273013.0
2017-06-21,970.79,979.67,969.16,978.59,1141315.0
2017-06-22,976.87,980.5,973.3148,976.62,940086.0
2017-06-23,975.5,986.62,974.46,986.09,1439728.0
2017-06-26,990.0,993.99,970.33,972.09,1505655.0
2017-06-27,961.6,967.22,947.09,948.09,2428048.0
2017-06-28,950.66,963.24,936.16,961.01,2713366.0
2017-06-29,951.35,951.66,929.6,937.82,3182331.0
2017-06-30,943.99,944.9995,929.61,929.68,2185444.0
2017-07-03,933.22,934.24,915.31,919.46,1694587.0
2017-07-05,924.2,936.29,918.6305,932.26,2054927.0
2017-07-06,925.0,936.14,919.85,927.69,1941822.0
2017-07-07,930.985,944.66,929.79,940.81,1614080.0
2017-07-10,941.95,953.13,941.95,951.0,1409850.0
2017-07-11,950.52,954.89,945.12,953.53,1444540.0
2017-07-12,960.86,969.63,957.04,967.66,1589548.0
2017-07-13,970.8,978.7,964.8,968.85,1519987.0
2017-07-14,974.0,977.54,970.15,976.91,1048240.0
2017-07-17,976.32,983.35,970.8,975.96,1644618.0
2017-07-18,973.36,990.85,972.04,986.95,1398920.0
2017-07-19,990.01,995.6,987.01,992.77,1392709.0
2017-07-20,997.0,998.68,984.62,992.19,1410290.0
2017-07-21,989.0,995.11,984.17,993.84,1412108.0
2017-07-24,994.1,1006.19,990.2728,998.31,3053176.0
2017-07-25,970.7,976.73,963.8,969.03,5793414.0
2017-07-26,972.78,973.95,960.23,965.31,2166225.0
2017-07-27,969.18,969.52,937.06,952.51,3685905.0
2017-07-28,947.99,961.79,945.31,958.33,1795477.0
2017-07-31,960.0,961.1925,941.725,945.5,2268160.0
2017-08-01,947.81,954.49,944.96,946.56,1205799.0
2017-08-02,948.37,949.1,932.521,947.64,2019979.0
2017-08-03,949.1,950.0,939.44,940.3,1028591.0
2017-08-04,943.95,947.54,939.795,945.79,1192871.0
2017-08-07,947.52,948.96,943.5,945.75,1405132.0
2017-08-08,944.29,952.49,942.48,944.19,1438418.0
2017-08-09,938.45,943.76,933.92,940.08,1360604.0
2017-08-10,935.0,936.3,921.7768,923.59,2657279.0
2017-08-11,923.71,933.36,921.22,930.09,1589808.0
2017-08-14,939.07,941.04,934.485,938.93,1140212.0
2017-08-15,941.03,943.07,936.64,938.08,1006064.0
2017-08-16,941.25,949.9,940.0391,944.27,1329301.0
2017-08-17,942.95,943.81,927.64,927.66,1653779.0
2017-08-18,926.98,931.02,923.45,926.18,1327288.0
2017-08-21,925.77,928.25,918.6,920.87,1292624.0
2017-08-22,926.96,941.9617,926.17,940.4,1711377.0
2017-08-23,937.0,945.425,935.24,942.58,1126487.0
2017-08-24,943.71,946.31,930.74,936.89,1249098.0
2017-08-25,939.21,940.73,930.1,930.5,1169101.0
2017-08-28,931.88,934.85,926.11,928.13,1025199.0
2017-08-29,919.95,938.19,919.31,935.75,1144834.0
2017-08-30,935.67,945.86,934.05,943.63,1112814.0
2017-08-31,946.3,957.195,946.25,955.24,1672387.0
2017-09-01,957.47,958.33,950.28,951.99,1034769.0
2017-09-05,946.86,951.3854,935.6,941.48,1455058.0
2017-09-06,943.87,944.5,932.68,942.02,1375952.0
2017-09-07,944.25,950.4965,937.53,949.89,1103286.0
2017-09-08,949.7,950.7,940.01,941.41,996449.0
2017-09-11,947.2,952.68,941.0,943.29,1317796.0
2017-09-12,946.92,948.085,937.5,946.65,1245767.0
2017-09-13,945.5,952.85,944.74,950.44,1092849.0
2017-09-14,946.0,948.03,938.356,940.13,1415168.0
2017-09-15,940.09,941.75,931.25,935.29,1940047.0
2017-09-18,935.01,936.86,925.4,929.75,1445532.0
2017-09-19,933.41,937.94,926.66,936.86,1217430.0
2017-09-20,937.73,950.0,937.5,947.54,1896919.0
2017-09-21,948.13,952.8,939.38,947.55,1302726.0
2017-09-22,942.77,950.0,940.835,943.26,1067617.0
2017-09-25,939.45,939.75,924.5101,934.28,1847436.0
2017-09-26,936.69,944.08,935.12,937.43,1618182.0
2017-09-27,942.74,965.43,941.95,959.9,2313498.0
2017-09-28,956.25,966.18,955.55,964.81,1347750.0
2017-09-29,966.0,975.81,966.0,973.72,1906445.0
2017-10-02,975.65,977.74,961.95,967.47,1466444.0
2017-10-03,967.56,972.44,962.705,972.08,1080312.0
2017-10-04,971.76,974.4,965.61,966.78,896531.0
2017-10-05,972.79,986.5085,970.27,985.19,1627255.0
2017-10-06,980.0,994.26,978.51,993.64,1490744.0
2017-10-09,995.0,1000.46,991.5,992.31,1151035.0
2017-10-10,995.3,997.47,981.11,987.8,1158864.0
2017-10-11,989.04,1007.56,987.94,1005.65,1748443.0
2017-10-12,1003.84,1011.54,1001.1,1005.65,1521137.0
2017-10-13,1009.11,1014.76,1007.06,1007.87,1308881.0
2017-10-16,1009.63,1012.0,1001.52,1009.35,1066744.0
2017-10-17,1007.44,1014.56,1006.05,1011.0,991412.0
2017-10-18,1011.05,1016.31,1005.32,1012.74,1270218.0
2017-10-19,1004.75,1007.32,997.3,1001.84,1677021.0
2017-10-20,1007.05,1008.65,1002.27,1005.07,1568454.0
2017-10-23,1005.18,1005.79,983.1,985.54,1623580.0
2017-10-24,986.5,989.26,977.08,988.49,1416283.0
2017-10-25,986.27,994.43,977.722,991.46,1368042.0
2017-10-26,998.47,1006.51,990.47,991.42,1827682.0
2017-10-27,1030.99,1063.62,1026.85,1033.67,5139945.0
2017-10-30,1029.16,1039.83,1022.33,1033.13,2245352.0
2017-10-31,1033.0,1041.0,1026.3,1033.04,1490660.0
2017-11-01,1036.32,1047.86,1034.0,1042.6,2105729.0
2017-11-02,1039.99,1045.52,1028.66,1042.97,1233333.0
2017-11-03,1042.75,1050.66,1037.65,1049.99,1370874.0
2017-11-06,1049.1,1052.59,1042.0,1042.68,897897.0
2017-11-07,1049.65,1053.41,1043.0,1052.39,1254965.0
2017-11-08,1050.05,1062.69,1047.05,1058.29,1195180.0
